PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP
1388,1081,1408,717,299,1600,843,841,817,707,319,720,24,96,175,41,90,1267,1850,1095,146,1377,1927,2456,941,563,24,539,1741,116,313,65,-1080,947,8261,57,-176,49,96.0194637692488,293.5621629015868,25586
1392,1078,1397,737,296,1632,850,855,815,711,331,731,25,103,179,39,76,1257,1843,1025,122,1314,1887,2428,954,571,26,556,1760,129,324,66,-1096,958,8225,64,-139,35,96.11090203457603,290.9138343329805,25509
1383,1062,1373,778,308,1694,871,883,829,722,348,753,24,95,200,42,69,1242,1840,901,88,1186,1804,2375,966,588,25,585,1771,145,345,71,-1073,966,8268,51,-74,80,96.39547031459433,286.28960025230623,25366
1379,1040,1329,878,319,1800,919,931,856,744,375,839,24,97,229,42,40,1204,1836,470,54,989,1624,2272,974,620,26,685,1791,160,377,78,-1094,938,8287,53,-36,22,96.6938722451102,276.1433342666293,25001
1320,977,1135,936,340,2008,1036,1036,882,792,451,872,29,99,269,48,38,1138,1897,258,47,635,1260,2082,1014,681,27,761,1808,192,441,89,-1062,1020,8294,79,-30,-93,97.65716724936986,262.80102040816325,24598
1231,855,839,959,359,2231,1244,1239,936,888,585,885,38,102,345,45,38,1022,1883,92,26,233,619,1679,1087,793,31,864,1826,279,525,103,-1062,1020,8294,79,-30,-93,99.05709559901176,241.27281102131403,23881
996,605,556,901,388,2317,1426,1647,1030,1069,767,813,42,97,426,54,40,779,1797,30,31,53,175,801,1225,1030,34,999,1831,338,598,124,-968,1070,8288,88,1,-166,99.1377992093488,214.5809983057474,23019
593,377,301,637,368,2319,1487,2146,1187,1278,1099,901,48,120,451,60,44,409,1334,22,29,21,23,107,1387,1198,44,1220,1867,423,657,141,-805,1329,8361,223,161,-328,97.89992375997848,185.17019463629026,22298
251,200,149,207,309,2255,1328,2252,1344,1471,1330,992,41,74,591,48,43,206,823,22,23,22,23,22,1483,1142,32,1437,1931,472,550,153,-878,1132,12671,-851,2307,-1456,95.79692358428342,166.52998680863092,21226
119,201,148,162,136,1983,1010,2025,1417,1318,986,963,24,103,851,43,40,148,696,23,24,22,23,24,1484,1002,26,1499,1992,589,543,163,-1189,2903,10806,-520,5179,-2811,93.48435841714257,159.02890786880275,19787
80,149,109,105,63,1309,611,1727,1428,1093,560,968,25,83,1220,83,43,74,530,22,24,23,23,24,1286,852,28,1458,1785,999,563,114,-1189,2903,10806,-520,5179,-2811,89.89253192829734,148.68100337895882,17461
71,95,181,120,42,924,518,1340,1221,768,133,913,26,120,1367,80,62,80,333,23,42,23,23,26,1103,454,70,1298,1260,1302,552,56,-1643,3375,10340,-46,7410,-4331,89.81392725283742,146.23307808013126,14626
52,103,127,130,28,792,413,801,969,367,31,841,28,107,1307,102,76,45,179,25,28,24,24,29,822,268,82,923,966,1330,667,34,-2025,3178,10980,511,8430,-5915,88.5148890784983,141.26015358361775,11720
68,120,100,152,28,518,286,351,572,191,31,565,28,49,1210,101,80,31,72,28,29,25,24,30,613,96,62,433,854,1225,607,30,-257,3866,10283,987,8993,-7309,86.12992217446858,138.49215936810316,8609
58,72,97,138,29,416,307,213,353,121,31,304,30,73,684,114,98,31,106,29,29,29,26,31,538,51,57,214,546,521,554,31,-1586,3463,9970,455,8570,-8251,88.08893947057831,153.07283763277692,5931
57,57,132,117,31,418,307,190,228,88,31,215,30,30,172,43,115,31,31,30,30,28,30,31,305,41,30,199,268,185,241,31,3970,5483,8846,-1688,6885,-7932,97.27571580063626,182.97667020148464,3772
71,40,121,127,30,335,320,194,152,60,31,181,30,31,81,30,80,31,30,30,31,31,30,31,120,31,32,196,119,53,145,31,3970,5483,8846,-1688,6885,-7932,104.32084063047286,201.91103327495622,2855
79,56,121,114,31,332,319,184,102,74,31,233,31,30,72,30,88,31,32,29,31,30,30,31,60,31,31,214,133,41,131,30,5211,10278,10898,-4501,4221,-3627,105.55600995732574,204.72848506401138,2812
77,58,118,104,31,330,311,198,115,59,31,254,31,31,77,31,103,31,30,29,31,30,30,31,59,32,31,229,133,32,119,31,7604,9444,8256,-256,408,1273,105.84208671131476,204.58530137469157,2837
86,45,135,121,31,312,311,191,108,118,31,210,32,30,69,30,117,31,30,29,31,30,30,31,64,31,31,216,127,38,90,30,7249,4507,6488,3090,-1499,3602,106.55486505681819,210.44371448863637,2816
65,51,126,115,30,319,320,201,91,107,31,206,31,30,44,30,130,31,31,30,31,30,31,31,74,31,31,217,97,36,90,30,6829,3572,8657,3732,-2978,4338,107.3225982532751,214.15884279475983,2748
68,38,104,111,31,321,351,208,125,112,32,209,31,40,46,31,128,32,31,30,30,31,30,31,71,31,31,196,95,32,97,31,6829,3572,8657,3732,-2978,4338,108.2423698384201,210.61669658886893,2785
54,43,93,124,32,330,341,212,93,115,31,223,31,30,47,31,112,31,31,30,31,30,31,31,64,31,32,146,92,31,87,31,5543,2533,9640,4451,-5098,4639,110.49831523773868,211.35997753650318,2671
58,56,113,146,31,339,332,208,108,118,32,232,32,30,48,31,135,31,31,30,31,30,30,31,65,31,31,207,127,37,89,31,3256,1967,11574,4103,-8532,4951,108.06820548420687,211.02898299201667,2881
50,60,102,142,31,337,341,213,99,104,31,190,32,30,53,31,121,31,31,31,31,30,30,31,63,31,31,172,129,36,91,31,3256,1967,11574,4103,-8532,4951,108.5119305856833,211.4356471438901,2766
50,58,96,161,31,331,385,213,111,122,31,207,31,30,51,30,124,32,31,30,30,31,30,30,65,31,32,143,131,31,104,31,1409,2256,12459,3935,-9929,5369,109.70973980309424,211.27285513361463,2844
68,53,140,165,31,324,370,215,112,119,31,224,31,30,40,31,121,31,31,29,31,31,30,30,61,31,31,136,129,30,98,30,-885,2240,12660,3803,-10855,5773,110.63652234636872,214.9203910614525,2864
68,46,109,166,31,306,386,212,108,123,31,256,31,30,30,31,125,31,31,35,31,30,30,30,59,32,32,112,118,31,118,30,-885,2240,12660,3803,-10855,5773,111.12997534343079,213.42286016202888,2839
74,52,82,153,31,300,395,215,123,108,31,224,31,30,31,30,127,32,31,31,31,31,30,31,51,31,31,140,91,37,87,30,-2904,2449,12247,3450,-11089,5970,111.40388808139535,215.19458575581396,2752
71,49,133,159,31,285,399,208,119,81,31,248,32,30,31,30,111,31,31,30,31,30,29,31,59,31,32,120,84,30,101,30,-4660,3092,12032,3079,-10612,5954,111.99017467248909,217.07278020378456,2748
52,57,115,168,31,296,379,219,137,106,31,234,32,31,32,30,85,31,31,29,31,30,30,30,56,31,31,152,93,32,101,31,-5690,3437,11485,3086,-10093,5960,110.55443403028119,210.3660778658976,2774
58,61,118,164,31,298,400,224,117,94,32,237,31,30,30,31,93,31,31,31,31,31,30,31,58,31,31,130,93,37,111,30,-6456,2917,9875,3001,-9344,6155,111.25987078248384,212.95369705671214,2786
60,48,104,155,31,304,409,225,142,117,31,223,31,31,42,31,85,31,31,30,31,30,30,31,57,31,31,128,109,30,112,30,-6456,2917,9875,3001,-9344,6155,110.80932052650303,208.45233013162576,2811
60,42,111,137,32,319,425,210,117,136,31,204,31,30,36,30,69,31,31,30,31,30,30,31,46,31,31,180,118,30,114,30,-7068,2311,8866,2743,-8036,6523,108.96428571428571,206.48063255152806,2814
58,53,125,139,31,322,401,225,125,132,31,207,31,30,38,30,40,31,30,29,31,30,30,30,39,31,31,187,109,31,97,30,-7416,1237,7673,2594,-6588,6784,109.73114224137932,205.183908045977,2784
57,65,137,170,32,343,400,220,144,141,32,226,30,30,36,30,38,31,31,30,30,30,30,31,37,31,31,123,123,30,71,30,-7484,335,6299,2480,-5082,6326,113.01418439716312,208.55957446808512,2820
68,47,110,140,31,354,465,210,130,140,31,243,31,30,33,31,36,31,31,30,31,31,30,31,31,31,31,167,128,31,71,30,-7956,-580,5606,3026,-3715,4704,112.02652705061082,204.61535776614312,2865
69,71,91,137,31,372,474,174,120,180,31,236,32,30,44,31,31,32,32,29,31,30,30,30,31,31,31,150,133,30,92,30,-8139,-2236,5314,3295,-2559,2100,111.61757596685082,203.46063535911603,2896
72,63,135,159,31,376,502,167,128,163,31,201,30,30,44,30,31,31,31,30,31,30,29,31,32,31,31,184,117,30,102,30,-8139,-2236,5314,3295,-2559,2100,110.90448869389132,207.83158960512995,2963
65,58,114,167,31,421,501,199,156,166,30,238,31,30,40,31,31,30,31,31,31,29,29,31,31,30,31,191,118,30,98,32,-7666,-3152,5860,1991,-1640,-157,112.12670343932511,203.43283582089552,3082
51,62,126,187,32,428,536,195,145,152,31,235,31,30,41,31,31,30,31,29,31,30,29,31,31,31,31,193,106,29,93,31,-6923,-1761,5509,-273,-752,-1647,112.87790322580645,206.0340322580645,3100
50,65,116,182,31,413,543,191,156,140,32,242,31,31,39,30,30,30,35,30,31,30,30,31,32,31,33,187,118,30,92,31,-5985,131,5829,-1376,175,-2808,112.44390559327513,205.14306498545102,3093
51,66,100,174,31,394,536,190,139,125,31,253,32,30,34,31,31,31,31,29,30,30,29,31,31,31,32,165,115,31,91,31,-5375,483,5962,-2002,1136,-3919,112.98359008707301,204.75887474882785,2986
56,67,120,191,31,374,515,178,137,106,31,221,31,30,30,30,31,31,38,29,31,29,30,30,30,31,38,161,120,30,94,30,-5375,483,5962,-2002,1136,-3919,112.03582395087001,208.6743432275674,2931
58,34,136,161,31,361,509,143,107,142,29,157,31,31,29,31,53,32,833,30,32,29,29,31,32,31,28,110,63,31,74,31,-5056,1776,6530,-2599,2084,-4766,108.63761202659728,266.1383347788378,3459
66,192,297,226,31,381,629,102,72,126,24,203,32,30,29,25,60,482,1844,30,45,30,93,1650,31,28,23,95,31,30,40,25,13252,1340,9870,-9499,4987,-5286,102.18409025992574,351.59711510996857,7002
122,413,507,222,32,370,491,62,79,107,22,202,32,29,29,23,62,628,2049,152,65,207,143,2279,30,28,22,116,31,29,66,23,2554,1308,7658,-13486,4673,-5313,99.77905904059041,369.246655904059,8672
110,367,714,214,31,337,424,63,79,82,21,148,31,29,29,22,482,800,2097,809,212,431,185,2753,29,28,21,109,30,29,61,21,-2637,3586,10113,-9107,6472,-3327,99.31853120948324,391.22467123541395,10798
75,415,859,145,28,211,382,53,49,90,20,123,28,27,28,20,1854,1052,2207,1579,1021,1147,431,3057,24,26,20,81,27,27,65,20,601,-815,6826,-4303,10001,-1284,96.27434006977816,417.53502073596206,15191
59,448,972,106,27,174,333,42,52,93,20,113,28,24,28,20,2086,1200,2244,2012,1148,1801,697,3130,23,25,20,69,28,25,60,20,601,-815,6826,-4303,10001,-1284,94.5218368657675,422.6138553161675,17127
52,588,1161,91,27,210,416,55,53,89,19,89,28,24,27,20,2081,1422,2149,2210,952,2001,1001,3060,24,24,19,73,29,23,53,20,-2235,-1505,14150,-1922,12598,-1774,94.96992813709231,420.05815367606414,18090
132,1159,1406,88,29,362,603,68,69,84,19,91,29,23,32,20,1843,1495,2006,2210,702,2058,1525,3076,24,21,19,79,56,22,34,20,-3792,4764,16929,-1724,11885,-2801,96.48188517831375,411.28584312512885,19404
1144,1443,1547,120,29,1005,749,252,121,155,19,125,30,21,32,20,1215,1566,1960,2267,579,1854,1871,2978,23,20,19,63,130,24,38,20,-2276,239,15190,-1432,3446,-607,100.92236111758945,389.6280143663417,21439
1412,1451,1550,272,29,1079,744,306,164,300,19,137,29,21,35,20,1070,1503,1963,2207,558,1856,1941,2997,48,20,19,63,282,28,44,19,-890,1139,8553,-446,161,127,101.20515189759308,381.1141485621563,22186
1513,1448,1561,330,28,1182,691,420,177,440,19,162,29,21,42,19,925,1455,1964,2097,495,1767,2017,2915,82,19,19,76,319,27,39,19,-1115,1040,8514,-300,-112,185,101.82623112425505,374.2360308285164,22317
1557,1378,1580,466,49,1306,724,496,240,553,20,207,28,27,51,19,912,1467,1956,2055,530,1745,2073,2873,194,19,19,50,436,34,38,19,-1115,1040,8514,-300,-112,185,102.07618615111804,366.4362700575235,23121
1590,1403,1590,520,85,1320,788,545,260,565,47,256,28,49,70,19,953,1474,1946,2102,620,1810,2097,2870,244,19,19,62,501,40,47,19,-1104,1077,8200,1,-282,108,101.93242340763003,362.96575256699225,23958
1616,1430,1598,602,116,1334,786,568,290,579,82,259,27,40,87,19,983,1476,1916,2139,716,1866,2183,2873,288,23,19,61,504,53,35,19,-1045,1048,8204,56,-300,0,101.70350185057144,362.0073412779111,24587
1621,1423,1609,664,157,1307,785,587,322,599,113,249,26,43,97,19,983,1497,1892,2166,869,1924,2248,2868,343,27,18,52,545,64,35,19,-1011,1032,8244,-3,-256,-3,101.09826784792023,360.9270589170077,25171
1617,1412,1607,698,190,1297,768,601,361,603,143,270,25,42,120,20,966,1517,1872,2148,928,1948,2277,2846,346,44,18,63,593,63,31,19,-1027,1010,8184,17,-238,-1,100.71284327977055,358.96666404746003,25453
1633,1394,1619,722,250,1315,771,632,394,620,172,281,25,45,138,19,936,1498,1855,2125,966,1952,2276,2850,376,64,18,86,587,79,44,19,-1027,1010,8184,17,-238,-1,100.55723768487248,356.3044912852762,25761
1666,1410,1629,774,283,1304,801,660,439,623,188,287,25,51,148,19,907,1502,1839,2135,1033,1956,2273,2839,404,89,18,69,669,84,41,19,-1057,1010,8236,55,-197,58,100.41702948365413,353.7937480904369,26184
1700,1412,1638,823,315,1326,811,685,440,624,209,314,25,53,173,19,902,1476,1823,2061,1021,1960,2279,2820,401,127,18,83,658,86,39,19,-1037,1091,8217,43,-190,75,100.50317008352316,351.68823082763856,26340
1739,1408,1642,899,322,1341,826,715,471,632,227,318,25,46,187,19,848,1464,1806,2036,1018,1971,2274,2788,447,163,18,79,794,85,45,19,-981,1044,8202,21,-209,59,100.22122450509897,347.720399670066,26672
1748,1396,1643,931,357,1353,834,755,531,637,247,352,24,55,202,19,785,1443,1785,1970,938,1927,2270,2760,482,219,18,118,927,98,52,19,-1043,1042,8248,-19,-191,47,99.90808700501952,341.81671314370703,26895
1750,1377,1641,984,421,1414,833,793,549,638,264,380,24,60,211,20,723,1407,1782,1891,833,1872,2264,2728,544,288,18,163,1007,102,67,19,-1036,1019,8255,-31,-209,12,99.7396091181143,336.1188532160934,27067
1744,1358,1635,1029,476,1464,875,838,593,651,291,407,24,53,210,25,664,1370,1773,1802,772,1819,2236,2689,581,344,20,222,1082,138,78,19,-1036,1019,8255,-31,-209,12,99.55796862400118,330.3360457444469,27282
1749,1341,1617,1080,574,1519,913,893,657,659,318,416,23,57,242,31,574,1343,1751,1691,640,1725,2181,2622,623,400,24,271,1142,166,101,19,-976,1014,8294,2,-216,7,99.6144653168628,322.97600687084275,27362
1765,1316,1591,1136,678,1593,948,956,726,683,359,472,23,66,284,33,454,1297,1730,1542,491,1603,2085,2542,678,455,26,338,1181,209,103,19,-981,996,8252,75,-170,30,99.91198597618873,314.04955810386383,27382
1797,1287,1564,1230,833,1712,990,1043,778,706,401,519,24,76,339,42,313,1251,1715,1353,270,1403,1969,2436,729,499,31,400,1194,254,134,19,-1029,1021,8296,142,-138,-49,100.64408113946762,303.2138149463586,27311
1807,1272,1524,1310,902,1858,1051,1145,847,749,450,558,23,85,374,52,192,1201,1689,1158,165,1197,1825,2309,780,537,33,492,1319,290,153,23,-982,1049,8249,155,-160,-47,101.0734746072342,291.903452685422,27370
1780,1226,1458,1418,1000,2061,1201,1299,952,822,526,638,23,95,488,69,78,1130,1638,841,86,870,1552,2105,833,591,51,624,1372,425,193,37,-1008,1036,8257,137,-184,-37,101.89764209300633,275.31073066006843,27482
1764,1217,1440,1427,1022,2104,1239,1326,978,833,556,697,23,109,510,83,73,1110,1621,762,63,760,1481,2056,850,603,52,650,1391,440,236,44,-1008,1036,8257,137,-184,-37,102.11529796511628,270.67547238372094,27520
1733,1200,1415,1459,1046,2213,1288,1400,1001,866,604,745,24,131,588,87,58,1075,1591,630,53,582,1349,1958,878,626,50,711,1444,498,244,53,-1017,1036,8266,129,-201,18,102.5238768115942,263.0607065217391,27600
1695,1174,1379,1511,1052,2272,1331,1490,1035,906,669,818,23,133,648,96,41,1025,1547,412,56,465,1197,1824,908,666,59,800,1469,556,280,58,-1036,1082,8221,130,-170,25,102.56865374161985,254.68316724044212,27595
1647,1141,1329,1521,1056,2353,1405,1606,1064,947,739,876,30,137,758,129,43,974,1502,271,35,333,989,1641,939,706,73,887,1519,601,308,74,-1010,1063,8221,118,-108,-27,102.84447942677234,245.08048347989723,27633
1598,1106,1244,1523,1071,2389,1492,1735,1100,989,818,897,29,158,878,137,30,915,1471,158,28,217,694,1441,975,746,92,959,1588,679,350,89,-990,1075,8219,125,-117,-44,102.99809755036962,234.85282287288013,27596
1545,1064,1127,1495,1104,2421,1536,1910,1134,1050,922,946,28,155,973,172,28,849,1447,95,29,141,557,1162,1003,797,107,1030,1605,736,378,112,-990,1075,8219,125,-117,-44,103.02897895726372,225.75706847928268,27658
1489,1017,979,1459,1124,2426,1547,2120,1173,1097,1064,952,31,169,1057,185,24,791,1423,55,38,77,413,861,1042,854,117,1127,1618,830,442,149,-1027,1070,8224,161,-145,-38,102.63814414414415,216.174,27750
1430,961,850,1413,1128,2395,1563,2243,1204,1149,1192,957,32,168,1147,237,27,731,1357,27,29,42,282,641,1073,913,146,1201,1692,928,459,165,-994,1078,8240,194,-130,-74,102.01245410697574,207.53525664099058,27782
1379,897,749,1370,1131,2361,1581,2352,1230,1212,1308,978,37,163,1204,252,28,667,1286,27,23,32,168,481,1107,971,152,1257,1730,988,537,191,-1000,1094,8214,227,-117,-65,101.40945814930518,200.60853172465798,27849
1322,826,609,1324,1141,2320,1562,2448,1257,1267,1469,1001,45,167,1222,275,28,597,1150,22,21,28,93,342,1145,1038,182,1295,1763,1060,601,196,-985,1103,8239,262,-106,-125,100.60030198446937,193.48779479436297,27816
1249,749,515,1277,1135,2260,1539,2548,1290,1351,1711,1022,52,173,1280,304,27,504,935,19,23,22,56,168,1181,1113,207,1345,1826,1140,658,216,-985,1103,8239,262,-106,-125,99.59055386269941,185.21575551174047,27895
1178,603,381,1204,1112,2214,1484,2656,1321,1457,1875,1067,65,183,1313,308,27,425,782,18,21,19,29,51,1225,1192,214,1398,1858,1207,737,244,-1051,1425,8220,254,-75,-142,98.52698435481555,177.50466484857185,27868
1079,471,300,1130,1111,2186,1413,2664,1371,1587,2017,1092,67,167,1334,320,27,298,666,18,21,19,25,20,1284,1289,211,1454,1886,1265,829,278,-1053,1100,8200,252,-33,-248,97.17244345675472,171.42885049643357,27899
965,394,214,1046,1119,2142,1336,2660,1416,1655,2177,1146,77,181,1346,354,30,235,563,18,20,18,19,19,1347,1348,203,1508,1901,1304,920,287,-1073,1201,8434,455,88,-420,95.9642984839817,166.4709489416476,27968
832,323,135,941,1136,2092,1264,2668,1482,1727,2295,1184,81,184,1371,335,31,173,457,18,20,18,20,20,1401,1389,209,1573,1922,1365,1010,313,-997,1141,8438,684,412,-551,94.66402872557076,161.62404873343098,27989
694,269,91,806,1097,2050,1186,2652,1552,1778,2445,1245,89,212,1397,385,26,132,325,18,20,18,19,19,1482,1427,173,1652,1964,1412,1101,310,-1007,1165,8448,687,1032,-554,93.40290950581188,156.33667902731227,28046
532,215,82,652,1049,2011,1075,2650,1625,1810,2533,1310,117,229,1439,388,28,97,253,19,20,18,18,19,1603,1437,143,1732,2026,1444,1182,339,-1007,1165,8448,687,1032,-554,92.0784659192027,151.63689268553122,28095
361,191,53,498,959,1956,973,2640,1692,1859,2643,1409,163,253,1495,392,29,97,164,18,20,18,18,19,1626,1427,85,1831,2076,1478,1260,360,-1244,1128,8433,566,2037,-442,90.9409542814382,146.8723051705092,28063
315,177,61,340,810,1891,843,2608,1718,1917,2699,1479,214,297,1546,418,29,71,126,18,20,18,18,19,1662,1400,47,1854,2189,1510,1328,356,-1410,1195,8718,305,3041,-443,89.99414243874563,143.15247517679833,27998
274,158,65,256,625,1826,670,2593,1733,1947,2715,1518,256,334,1630,459,28,50,83,18,20,18,18,19,1674,1377,24,1883,2314,1566,1447,368,-1485,1250,8635,233,3762,-412,88.84100336122434,139.1467138668383,27966
224,139,63,184,445,1702,595,2566,1747,2025,2688,1578,347,384,1647,478,28,43,51,18,20,18,18,19,1696,1315,25,1902,2400,1675,1477,374,-1722,1365,8966,181,4363,-464,88.02753576422502,135.83862177763436,27891
204,133,58,159,339,1611,563,2498,1766,2096,2577,1600,475,435,1638,527,28,33,24,18,20,18,18,19,1721,1230,24,1907,2399,1660,1522,407,-1722,1365,8966,181,4363,-464,87.70909222057922,133.45075197460957,27727
176,101,54,120,278,1494,547,2399,1777,2166,2422,1627,573,518,1626,590,28,24,23,18,20,18,18,19,1734,1164,25,1920,2387,1754,1573,449,-1864,1282,8618,216,4958,-535,87.16201794370885,130.85328485637797,27642
131,94,44,85,234,1353,534,2291,1801,2176,2210,1648,639,622,1622,702,29,20,23,18,20,18,18,19,1747,1122,26,1919,2411,1765,1602,491,-2033,1441,8685,379,5733,-654,86.64482029598308,128.0875191368375,27434
98,58,57,68,202,1210,517,2144,1797,2211,1958,1686,741,721,1592,783,28,20,24,18,19,18,18,19,1776,1061,37,1910,2406,1778,1633,545,-2314,1331,8857,457,6813,-826,86.12263838249918,125.47967075461275,27153
71,41,43,55,202,1116,505,1997,1794,2140,1667,1698,796,814,1595,901,30,20,25,18,19,18,18,19,1791,1094,28,1896,2397,1801,1672,607,-2731,1521,8976,221,8072,-1158,85.4898467717941,122.83671154418327,26888
40,34,42,57,174,1008,486,1718,1777,1987,1428,1666,854,926,1573,1105,27,20,26,18,19,18,18,19,1812,1157,34,1906,2403,1768,1690,704,-3123,1485,8626,-260,9390,-1407,84.25563853058762,119.71156747378744,26514
35,31,28,37,157,950,462,1433,1741,1688,1386,1678,902,1029,1566,1280,30,21,27,19,19,18,18,19,1805,1242,39,1850,2405,1720,1719,798,-3123,1485,8626,-260,9390,-1407,83.0487534414194,116.98130162129091,26152
39,27,31,34,143,921,472,1137,1751,1613,1474,1688,930,1170,1532,1498,24,21,26,20,19,18,18,19,1721,1322,32,1771,2428,1612,1749,846,-3582,1892,9125,-838,10603,-1693,82.55042902014863,115.31347199877423,26106
30,22,38,34,147,916,470,988,1709,1585,1631,1701,964,1277,1465,1644,25,21,26,19,19,18,18,19,1656,1310,27,1612,2438,1500,1757,854,-3885,2205,9066,-1325,12118,-2405,82.79402467232075,114.52667694680031,25940
25,22,43,54,130,948,512,923,1634,1616,1783,1756,946,1375,1433,1745,20,21,25,20,19,18,19,19,1591,1208,43,1295,2470,1291,1712,867,-4976,2802,9059,-1161,13858,-3203,84.31861001446273,114.44478755423523,25583
23,22,32,60,146,1044,610,897,1626,1776,1885,1880,871,1489,1314,1763,20,21,24,21,19,18,19,19,1499,1021,52,921,2523,997,1604,903,-6597,4179,12600,145,15929,-4419,87.14851307774991,115.22353596878857,25119
24,22,41,85,157,1233,801,863,1599,1885,1823,2003,694,1477,1044,1753,25,22,25,22,19,19,20,19,1403,790,62,584,2656,711,1416,917,-8393,5580,14504,2091,18121,-5810,90.46935657057901,117.36487156190634,24214
28,23,32,80,99,1533,795,786,1589,1839,1198,1854,406,1126,941,1736,22,23,28,23,20,20,21,19,1173,479,28,382,2860,588,1241,997,-8393,5580,14504,2091,18121,-5810,92.66110327891218,116.15298558370094,21989
43,25,31,35,52,1464,492,685,1338,1578,98,1471,155,909,626,1553,23,25,31,25,20,22,24,20,942,192,85,275,2751,412,1164,1118,-7796,2769,17456,2785,18603,-6818,92.82826283646234,110.49923659805474,17684
43,29,32,88,22,1276,171,546,910,766,31,953,47,606,315,1047,27,30,32,28,22,24,26,22,706,71,32,148,2459,278,949,990,-8603,3608,12033,2277,18655,-7673,90.26316203048876,107.9024831054534,12726
64,30,32,86,25,984,212,436,545,238,31,494,25,315,135,426,28,31,32,29,26,26,29,28,464,32,31,156,1372,102,502,299,-7764,5046,15597,1596,16938,-8695,93.97130075705437,126.74507914659326,7265
61,31,31,65,29,557,187,224,204,103,32,219,30,183,36,170,31,31,31,29,30,29,30,31,62,32,31,185,264,28,212,31,10450,4191,12330,3331,15796,-10058,104.01354262850107,165.46737457679285,3249
51,31,66,116,31,315,203,203,35,94,32,176,30,207,31,154,30,32,31,30,30,29,30,30,62,32,31,178,198,29,157,31,10450,4191,12330,3331,15796,-10058,102.82120658135284,175.47751371115174,2735
64,31,81,123,31,252,208,231,39,91,31,175,31,168,30,107,30,31,32,30,30,30,29,30,63,31,31,198,265,30,201,46,2067,9936,23387,281,7094,-6448,98.62660714285714,174.7980357142857,2800
47,32,63,109,31,226,227,231,36,92,31,170,30,152,30,115,29,31,32,30,30,30,30,31,62,31,31,208,283,31,167,51,5048,4783,10587,-3631,-2714,-275,97.73543422499084,172.4452180285819,2729
51,32,59,125,30,175,143,177,35,89,32,150,30,125,31,121,30,31,31,30,31,30,30,30,52,31,31,172,272,30,154,30,2644,4292,6049,-4435,-5798,2246,95.56859504132231,175.15929752066117,2420
56,31,72,124,30,165,203,158,38,94,32,146,30,104,30,100,30,32,31,30,30,31,30,30,61,31,31,216,193,30,158,30,2608,3756,6922,-2668,-5741,2283,96.09493144993768,183.6481096800997,2407
77,31,75,128,31,175,208,192,38,100,31,135,30,87,30,76,30,31,31,30,31,30,30,31,58,32,32,200,176,31,133,30,3059,2944,9190,-1717,-7708,2582,98.81638655462184,190.1813025210084,2380
83,31,106,162,30,207,250,215,51,117,32,128,31,90,30,40,31,32,32,29,31,30,31,30,57,31,31,213,144,30,134,31,3059,2944,9190,-1717,-7708,2582,101.8873015873016,198.27718253968254,2520
85,33,44,131,31,222,226,194,54,111,31,148,31,98,30,31,31,31,32,29,31,31,30,30,58,31,31,209,135,31,130,31,2542,3356,9441,-2801,-11666,3626,101.31486880466473,192.40899625156186,2401
90,32,75,139,31,255,174,178,53,105,31,215,30,58,30,31,31,31,32,29,31,30,31,31,57,32,31,210,161,31,119,31,1247,3818,8461,-3236,-14899,4106,101.64458077709611,193.84233128834356,2445
69,32,39,133,31,217,170,158,59,90,31,177,31,64,31,31,31,32,31,31,32,31,31,31,38,32,31,219,132,31,116,31,-107,4013,8306,-1687,-16654,3691,99.66830138207757,192.95474810521623,2243
67,32,87,135,32,205,177,173,83,62,31,159,32,55,31,30,31,31,31,31,31,30,30,30,31,32,31,213,134,31,111,32,-1119,3543,9081,444,-17625,2973,100.30142159040426,197.91159484673477,2251
